time	V(n001)	-I(V1)
Step Information: X=1  (Run: 1/5)
6.249999984220267e-008	3.926991e-006	5.609987e-010
2.081124999676832e-003	1.303874e-001	1.863075e-005
4.327218749676832e-003	2.685472e-001	3.839911e-005
6.573312499676824e-003	4.013674e-001	5.745894e-005
8.819406249676816e-003	5.262069e-001	7.545509e-005
1.106549999967681e-002	6.405836e-001	9.204807e-005
1.331159374967680e-002	7.422231e-001	1.069193e-004
1.555768749967679e-002	8.291047e-001	1.197767e-004
1.780378124967682e-002	8.995006e-001	1.303597e-004
2.004987499967685e-002	9.520112e-001	1.384448e-004
2.229596874967689e-002	9.855925e-001	1.438505e-004
2.454206249967692e-002	9.995767e-001	1.464426e-004
2.678815624967695e-002	9.936857e-001	1.461382e-004
2.747174999967696e-002	9.879552e-001	1.454650e-004
2.962018749967699e-002	9.581505e-001	1.415897e-004
3.176862499967702e-002	9.109125e-001	1.350845e-004
3.391706249967705e-002	8.471007e-001	1.260430e-004
3.606549999967708e-002	7.678762e-001	1.146105e-004
3.821393749967711e-002	6.746804e-001	1.009827e-004
4.036237499967714e-002	5.692089e-001	8.540375e-005
4.251081249967717e-002	4.533808e-001	6.816203e-005
4.465924999967720e-002	3.293036e-001	4.958477e-005
4.680768749967723e-002	1.992348e-001	3.003121e-005
4.885846874967726e-002	7.166237e-002	1.080743e-005
5.022565624967728e-002	-1.417779e-002	-2.138313e-006
5.227643749967731e-002	-1.425442e-001	-2.149231e-005
5.442487499967734e-002	-2.744526e-001	-4.134669e-005
5.657331249967737e-002	-4.013674e-001	-6.038565e-005
5.676862499967737e-002	-4.125767e-001	-6.206303e-005
5.891706249967740e-002	-5.314146e-001	-7.979089e-005
6.106549999967743e-002	-6.405836e-001	-9.596170e-005
6.321393749967741e-002	-7.380973e-001	-1.102734e-004
6.536237499967729e-002	-8.221815e-001	-1.224665e-004
6.751081249967716e-002	-8.913063e-001	-1.323286e-004
6.965924999967704e-002	-9.442141e-001	-1.396975e-004
7.180768749967692e-002	-9.799422e-001	-1.444621e-004
7.405378124967679e-002	-9.982238e-001	-1.465947e-004
7.629987499967667e-002	-9.966572e-001	-1.458071e-004
7.854596874967654e-002	-9.752734e-001	-1.421478e-004
8.079206249967641e-002	-9.344978e-001	-1.357193e-004
8.303815624967628e-002	-8.751410e-001	-1.266742e-004
8.528424999967615e-002	-7.983832e-001	-1.152104e-004
8.606549999967611e-002	-7.678762e-001	-1.106986e-004
8.831159374967598e-002	-6.701388e-001	-9.635782e-005
9.055768749967585e-002	-5.590766e-001	-8.021143e-005
9.280378124967573e-002	-4.368980e-001	-6.257119e-005
9.504987499967560e-002	-3.060322e-001	-4.377133e-005
9.729596874967547e-002	-1.690815e-001	-2.416319e-005
9.944440624967535e-002	-3.490157e-002	-4.986017e-006
9.993268749967532e-002	-4.229325e-003	-6.041898e-007
1.000000000000000e-001	-2.449213e-016	-3.498877e-020
Step Information: X=5  (Run: 5/5)
0.000000000000000e+000	0.000000e+000	0.000000e+000
3.124999992110134e-008	3.926991e-006	5.609987e-010
1.040562499838416e-003	1.303874e-001	1.862876e-005
2.163609374838416e-003	2.685472e-001	3.838148e-005
3.286656249838412e-003	4.013674e-001	5.739843e-005
4.409703124838408e-003	5.262069e-001	7.531318e-005
5.532749999838404e-003	6.405836e-001	9.177832e-005
6.655796874838400e-003	7.422231e-001	1.064716e-004
7.778843749838396e-003	8.291047e-001	1.191021e-004
8.901890624838411e-003	8.995006e-001	1.294156e-004
1.002493749983843e-002	9.520112e-001	1.372001e-004
1.114798437483844e-002	9.855925e-001	1.422901e-004
1.227103124983846e-002	9.995767e-001	1.445712e-004
1.339407812483848e-002	9.936857e-001	1.439829e-004
1.373587499983848e-002	9.879552e-001	1.432322e-004
1.485892187483850e-002	9.563761e-001	1.389040e-004
1.593314062483851e-002	9.083638e-001	1.321501e-004
1.700735937483852e-002	8.438241e-001	1.229536e-004
1.808157812483854e-002	7.639312e-001	1.114736e-004
1.915579687483856e-002	6.701388e-001	9.791422e-005
2.023001562483857e-002	5.641534e-001	8.252102e-005
2.130423437483859e-002	4.479033e-001	6.557704e-005
2.237845312483860e-002	3.235038e-001	4.739720e-005
2.345267187483862e-002	1.932182e-001	2.832217e-005
2.452689062483863e-002	5.941710e-002	8.711448e-006
2.555228124983865e-002	-6.934536e-002	-1.016699e-005
2.662649999983866e-002	-2.029700e-001	-2.975080e-005
2.770071874983868e-002	-3.329016e-001	-4.877194e-005
2.838431249983869e-002	-4.125767e-001	-6.041865e-005
2.945853124983870e-002	-5.314146e-001	-7.775462e-005
3.053274999983872e-002	-6.405836e-001	-9.362809e-005
3.160696874983870e-002	-7.380973e-001	-1.077462e-004
3.268118749983864e-002	-8.221815e-001	-1.198520e-004
3.375540624983858e-002	-8.913063e-001	-1.297290e-004
3.482962499983852e-002	-9.442141e-001	-1.372047e-004
3.590384374983846e-002	-9.799422e-001	-1.421533e-004
3.702689062483840e-002	-9.982238e-001	-1.445411e-004
3.814993749983833e-002	-9.966572e-001	-1.440503e-004
3.927298437483827e-002	-9.752734e-001	-1.407062e-004
4.039603124983821e-002	-9.344978e-001	-1.345900e-004
4.151907812483814e-002	-8.751410e-001	-1.258356e-004
4.264212499983808e-002	-7.983832e-001	-1.146263e-004
4.303274999983806e-002	-7.678762e-001	-1.101927e-004
4.415579687483799e-002	-6.701388e-001	-9.604378e-005
4.527884374983793e-002	-5.590766e-001	-8.003896e-005
4.640189062483786e-002	-4.368980e-001	-6.249238e-005
4.752493749983780e-002	-3.060322e-001	-4.374508e-005
4.864798437483774e-002	-1.690815e-001	-2.415884e-005
4.972220312483767e-002	-3.490157e-002	-4.985978e-006
4.996634374983766e-002	-4.229325e-003	-6.041895e-007
5.000000000000000e-002	-2.449213e-016	-3.498875e-020
