time	V(n001)	-I(V1)
Step Information: X=1  (Run: 1/5)
2.105102539062500e-001	4.761070e-001	6.801528e-003
2.212524414062500e-001	3.534328e-001	5.049041e-003
2.319946289062500e-001	2.243281e-001	3.204687e-003
2.427368164062500e-001	9.114175e-002	1.302025e-003
2.456665039062500e-001	5.442736e-002	7.775337e-004
2.554321289062500e-001	-6.820658e-002	-9.743797e-004
2.661743164062500e-001	-2.018483e-001	-2.883547e-003
2.769165039062500e-001	-3.318174e-001	-4.740249e-003
2.876586914062500e-001	-4.557492e-001	-6.510704e-003
2.984008789062500e-001	-5.713888e-001	-8.162694e-003
3.091430664062500e-001	-6.766322e-001	-9.665126e-003
3.150024414062500e-001	-7.289622e-001	-1.038015e-002
3.169555664062500e-001	-7.455411e-001	-1.053958e-002
3.179321289062500e-001	-7.536628e-001	-1.056533e-002
3.189086914062500e-001	-7.616709e-001	-1.051989e-002
3.198852539062500e-001	-7.695643e-001	-1.035991e-002
3.209838867187500e-001	-7.783343e-001	-1.003185e-002
3.218383789062500e-001	-7.850310e-001	-9.556714e-003
3.226928710937500e-001	-7.916372e-001	-8.906713e-003
3.238525390625000e-001	-8.004574e-001	-7.817761e-003
3.252563476562500e-001	-8.109053e-001	-6.424389e-003
3.261108398437500e-001	-8.171420e-001	-5.652521e-003
3.269653320312500e-001	-8.232844e-001	-4.976877e-003
3.278198242187500e-001	-8.293319e-001	-4.401621e-003
3.286743164062500e-001	-8.352838e-001	-3.918117e-003
3.295288085937500e-001	-8.411394e-001	-3.513526e-003
3.302612304687500e-001	-8.460664e-001	-3.227521e-003
3.312377929687500e-001	-8.525279e-001	-2.902996e-003
3.322143554687500e-001	-8.588769e-001	-2.626722e-003
3.331909179687500e-001	-8.650966e-001	-2.395986e-003
3.341674804687500e-001	-8.711860e-001	-2.201443e-003
3.351440429687500e-001	-8.771442e-001	-2.035876e-003
3.361206054687500e-001	-8.829703e-001	-1.893709e-003
3.370971679687500e-001	-8.886635e-001	-1.770612e-003
3.380737304687500e-001	-8.942228e-001	-1.663200e-003
3.390502929687500e-001	-8.996475e-001	-1.568802e-003
3.400268554687500e-001	-9.049366e-001	-1.485296e-003
3.410034179687500e-001	-9.100895e-001	-1.410977e-003
3.429565429687500e-001	-9.199833e-001	-1.284637e-003
3.449096679687500e-001	-9.293230e-001	-1.181478e-003
3.468627929687500e-001	-9.381030e-001	-1.095807e-003
3.488159179687500e-001	-9.463177e-001	-1.023613e-003
3.517456054687500e-001	-9.575697e-001	-9.344610e-004
