time	V(n001)	-I(V1)
Step Information: X=1  (Run: 1/5)
3.312377929687500e-001	-8.525279e-001	-3.129602e-003
3.322143554687500e-001	-8.588769e-001	-2.854368e-003
3.331909179687500e-001	-8.650966e-001	-2.624628e-003
3.341674804687500e-001	-8.711860e-001	-2.431039e-003
3.351440429687500e-001	-8.771442e-001	-2.266385e-003
3.361206054687500e-001	-8.829703e-001	-2.125088e-003
3.370971679687500e-001	-8.886635e-001	-2.002819e-003
3.380737304687500e-001	-8.942228e-001	-1.896194e-003
3.390502929687500e-001	-8.996475e-001	-1.802542e-003
3.400268554687500e-001	-9.049366e-001	-1.719740e-003
3.410034179687500e-001	-9.100895e-001	-1.646085e-003
3.429565429687500e-001	-9.199833e-001	-1.520952e-003
3.449096679687500e-001	-9.293230e-001	-1.418839e-003
3.468627929687500e-001	-9.381030e-001	-1.334057e-003
3.488159179687500e-001	-9.463177e-001	-1.262596e-003
3.517456054687500e-001	-9.575697e-001	-1.174259e-003
3.546752929687500e-001	-9.675239e-001	-1.102730e-003
3.576049804687500e-001	-9.761670e-001	-1.043504e-003
3.615112304687500e-001	-9.856313e-001	-9.784787e-004
3.654174804687500e-001	-9.927212e-001	-9.249917e-004
3.703002929687500e-001	-9.982190e-001	-8.695061e-004
3.761596679687500e-001	-9.998562e-001	-8.143136e-004
3.829956054687500e-001	-9.949191e-001	-7.600722e-004
3.917846679687500e-001	-9.778014e-001	-6.998625e-004
4.025268554687500e-001	-9.407310e-001	-6.336881e-004
4.132690429687500e-001	-8.865442e-001	-5.705293e-004
4.240112304687500e-001	-8.162270e-001	-5.073463e-004
4.347534179687500e-001	-7.310588e-001	-4.425170e-004
4.454956054687500e-001	-6.325891e-001	-3.752670e-004
4.562377929687500e-001	-5.226097e-001	-3.053700e-004
4.669799804687500e-001	-4.031215e-001	-2.329737e-004
4.777221679687500e-001	-2.762986e-001	-1.584853e-004
4.884643554687500e-001	-1.444486e-001	-8.248990e-005
4.982299804687500e-001	-2.224005e-002	-1.268084e-005
4.992065429687500e-001	-9.970382e-003	-5.684736e-006
5.000000000000000e-001	0.000000e+000	-1.310787e-037
Step Information: X=3  (Run: 3/5)
0.000000000000000e+000	-2.449213e-016	-1.714451e-019
4.101562500000044e-003	1.284933e-001	9.011565e-005
8.398437500000106e-003	2.607843e-001	1.839977e-004
1.269531250000017e-002	3.883304e-001	2.768376e-004
1.699218750000023e-002	5.088110e-001	3.682062e-004
2.128906250000029e-002	6.200339e-001	4.578057e-004
2.558593750000035e-002	7.199754e-001	5.455206e-004
2.988281250000041e-002	8.068172e-001	6.314785e-004
3.417968750000047e-002	8.789791e-001	7.161252e-004
3.847656250000053e-002	9.351483e-001	8.003245e-004
4.277343750000059e-002	9.743027e-001	8.854993e-004
4.707031250000066e-002	9.957299e-001	9.738423e-004
5.136718750000063e-002	9.990401e-001	1.068645e-003
5.527343750000041e-002	9.862710e-001	1.164532e-003
5.878906250000021e-002	9.620852e-001	1.263305e-003
6.191406250000003e-002	9.307319e-001	1.365733e-003
6.464843749999988e-002	8.959325e-001	1.471167e-003
6.738281249999972e-002	8.545258e-001	1.596608e-003
6.972656249999959e-002	8.140057e-001	1.725017e-003
7.207031249999946e-002	7.690744e-001	1.878096e-003
7.441406249999932e-002	7.199754e-001	2.061603e-003
7.675781249999919e-002	6.669748e-001	2.280642e-003
7.910156249999906e-002	6.103598e-001	2.536056e-003
8.300781249999883e-002	5.088110e-001	2.999223e-003
8.457031249999875e-002	4.659590e-001	3.155931e-003
8.574218749999868e-002	4.330775e-001	3.239017e-003
8.691406249999861e-002	3.996091e-001	3.277583e-003
8.808593749999855e-002	3.655992e-001	3.259249e-003
8.925781249999848e-002	3.310938e-001	3.175195e-003
9.003906249999844e-002	3.078381e-001	3.080643e-003
9.082031249999839e-002	2.843968e-001	2.955504e-003
9.160156249999835e-002	2.607843e-001	2.801111e-003
9.277343749999828e-002	2.250754e-001	2.519442e-003
9.394531249999821e-002	1.890616e-001	2.185949e-003
9.511718749999815e-002	1.527914e-001	1.810722e-003
9.628906249999808e-002	1.163142e-001	1.403557e-003
9.746093749999801e-002	7.967944e-002	9.734830e-004
9.863281249999795e-002	4.293664e-002	5.284952e-004
9.980468749999788e-002	6.135654e-003	7.574200e-005
1.005859374999978e-001	-1.840604e-002	-2.271040e-004
1.017578124999978e-001	-5.519317e-002	-6.780186e-004
1.029296874999977e-001	-9.190550e-002	-1.118849e-003
1.041015624999976e-001	-1.284933e-001	-1.542208e-003
1.052734374999976e-001	-1.649069e-001	-1.939810e-003
1.064453124999975e-001	-2.010971e-001	-2.302328e-003
1.076171874999974e-001	-2.370147e-001	-2.619669e-003
1.087890624999974e-001	-2.726111e-001	-2.881959e-003
1.095703124999973e-001	-2.961397e-001	-3.021958e-003
1.103515624999973e-001	-3.194900e-001	-3.131922e-003
1.115234374999972e-001	-3.541502e-001	-3.238974e-003
1.126953124999972e-001	-3.883304e-001	-3.278476e-003
1.138671874999971e-001	-4.219844e-001	-3.257632e-003
1.150390624999970e-001	-4.550664e-001	-3.187884e-003
1.154296874999970e-001	-4.659590e-001	-3.156078e-003
1.173828124999969e-001	-5.193365e-001	-2.955084e-003
1.212890624999967e-001	-6.200339e-001	-2.491301e-003
1.236328124999965e-001	-6.760672e-001	-2.241602e-003
1.259765624999964e-001	-7.284369e-001	-2.028713e-003
1.283203124999963e-001	-7.768592e-001	-1.850665e-003
1.306640624999961e-001	-8.210716e-001	-1.702080e-003
1.330078124999960e-001	-8.608345e-001	-1.577253e-003
1.357421874999958e-001	-9.013149e-001	-1.455031e-003
1.388671874999957e-001	-9.394239e-001	-1.338556e-003
1.423828124999955e-001	-9.714673e-001	-1.228748e-003
1.462890624999952e-001	-9.931746e-001	-1.124756e-003
1.505859374999950e-001	-9.997929e-001	-1.024489e-003
1.548828124999948e-001	-9.882203e-001	-9.331179e-004
1.591796874999945e-001	-9.586674e-001	-8.465466e-004
1.634765624999943e-001	-9.116717e-001	-7.620341e-004
1.677734374999940e-001	-8.480884e-001	-6.777698e-004
1.720703124999938e-001	-7.690744e-001	-5.926059e-004
1.763671874999935e-001	-6.760672e-001	-5.058832e-004
1.806640624999933e-001	-5.707592e-001	-4.173111e-004
1.849609374999930e-001	-4.550664e-001	-3.268807e-004
1.892578124999928e-001	-3.310938e-001	-2.347971e-004
1.935546874999926e-001	-2.010971e-001	-1.414241e-004
1.978515624999923e-001	-6.744138e-002	-4.723444e-005
1.998046874999922e-001	-6.135731e-003	-4.295116e-006
2.000000000000000e-001	0.000000e+000	9.614646e-038
Step Information: X=4  (Run: 4/5)
0.000000000000000e+000	-2.449213e-016	-1.714449e-019
2.050781250000022e-003	1.284933e-001	9.003020e-005
4.199218750000053e-003	2.607843e-001	1.832662e-004
6.347656250000083e-003	3.883304e-001	2.742788e-004
8.496093750000114e-003	5.088110e-001	3.619475e-004
1.064453125000014e-002	6.200339e-001	4.451693e-004
1.279296875000018e-002	7.199754e-001	5.228613e-004
1.494140625000021e-002	8.068172e-001	5.939573e-004
1.708984375000024e-002	8.789791e-001	6.574033e-004
1.923828125000027e-002	9.351483e-001	7.121465e-004
2.138671875000030e-002	9.743027e-001	7.571233e-004
2.353515625000033e-002	9.957299e-001	7.912446e-004
2.568359375000032e-002	9.990401e-001	8.133852e-004
2.783203125000019e-002	9.841731e-001	8.223815e-004
2.998046875000007e-002	9.513992e-001	8.170460e-004
3.193359374999996e-002	9.065616e-001	7.987748e-004
3.388671874999985e-002	8.480884e-001	7.668858e-004
3.564453124999975e-002	7.845271e-001	7.259964e-004
3.740234374999965e-002	7.114054e-001	6.732441e-004
3.916015624999955e-002	6.296145e-001	6.085845e-004
4.072265624999946e-002	5.504372e-001	5.413449e-004
4.228515624999937e-002	4.659590e-001	4.654151e-004
4.384765624999928e-002	3.769932e-001	3.815836e-004
4.521484374999921e-002	2.961397e-001	3.026097e-004
4.658203124999913e-002	2.131023e-001	2.193600e-004
4.794921874999905e-002	1.284933e-001	1.329273e-004
4.931640624999897e-002	4.293664e-002	4.453042e-005
5.068359374999890e-002	-4.293664e-002	-4.453042e-005
5.205078124999882e-002	-1.284933e-001	-1.329273e-004
5.341796874999874e-002	-2.131023e-001	-2.193600e-004
5.478515624999866e-002	-2.961397e-001	-3.026097e-004
5.615234374999858e-002	-3.769932e-001	-3.815836e-004
5.771484374999850e-002	-4.659590e-001	-4.654150e-004
5.927734374999841e-002	-5.504372e-001	-5.413449e-004
6.083984374999832e-002	-6.296145e-001	-6.085845e-004
6.259765624999822e-002	-7.114054e-001	-6.732441e-004
6.435546874999812e-002	-7.845271e-001	-7.259964e-004
6.611328124999802e-002	-8.480884e-001	-7.668858e-004
6.806640624999791e-002	-9.065616e-001	-7.987747e-004
7.021484374999779e-002	-9.551052e-001	-8.181543e-004
7.236328124999766e-002	-9.862710e-001	-8.221379e-004
7.451171874999754e-002	-9.994918e-001	-8.118978e-004
7.666015624999742e-002	-9.945271e-001	-7.886205e-004
7.880859374999730e-002	-9.714673e-001	-7.534664e-004
8.095703124999717e-002	-9.307319e-001	-7.075573e-004
8.310546874999705e-002	-8.730621e-001	-6.519792e-004
8.525390624999693e-002	-7.995071e-001	-5.877943e-004
8.740234374999681e-002	-7.114054e-001	-5.160550e-004
8.955078124999669e-002	-6.103598e-001	-4.378161e-004
9.169921874999656e-002	-4.982089e-001	-3.541449e-004
9.384765624999644e-002	-3.769932e-001	-2.661264e-004
9.599609374999632e-002	-2.489182e-001	-1.748651e-004
9.814453124999620e-002	-1.163142e-001	-8.148307e-005
9.990234374999610e-002	-6.135731e-003	-4.295057e-006
1.000000000000000e-001	0.000000e+000	-1.203706e-038
Step Information: X=5  (Run: 5/5)
0.000000000000000e+000	-2.449213e-016	-1.714449e-019
1.025390625000011e-003	1.284933e-001	8.998770e-005
2.099609375000026e-003	2.607843e-001	1.829059e-004
3.173828125000042e-003	3.883304e-001	2.730417e-004
4.248046875000057e-003	5.088110e-001	3.590011e-004
5.322265625000072e-003	6.200339e-001	4.394265e-004
6.396484375000087e-003	7.199754e-001	5.130086e-004
7.470703125000103e-003	8.068172e-001	5.784993e-004
8.544921875000118e-003	8.789791e-001	6.347253e-004
9.619140625000133e-003	9.351483e-001	6.806023e-004
1.069335937500015e-002	9.743027e-001	7.151521e-004
1.176757812500016e-002	9.957299e-001	7.375219e-004
1.284179687500016e-002	9.990401e-001	7.470066e-004
1.391601562500010e-002	9.841731e-001	7.430760e-004
1.499023437500004e-002	9.513992e-001	7.254047e-004
1.606445312499998e-002	9.013149e-001	6.939058e-004
1.704101562499992e-002	8.415233e-001	6.534223e-004
1.801757812499986e-002	7.690744e-001	6.020200e-004
1.899414062499981e-002	6.850579e-001	5.402836e-004
1.997070312499975e-002	5.907375e-001	4.690356e-004
2.094726562499970e-002	4.875318e-001	3.893384e-004
2.192382812499964e-002	3.769932e-001	3.024858e-004
2.290039062499959e-002	2.607843e-001	2.099820e-004
2.377929687499954e-002	1.527914e-001	1.232819e-004
2.465820312499949e-002	4.293664e-002	3.467818e-005
2.543945312499944e-002	-5.519317e-002	-4.457483e-005
2.631835937499939e-002	-1.649069e-001	-1.330339e-004
2.719726562499934e-002	-2.726111e-001	-2.194400e-004
2.817382812499929e-002	-3.883304e-001	-3.114517e-004
2.885742187499925e-002	-4.659590e-001	-3.724950e-004
2.983398437499919e-002	-5.707592e-001	-4.537339e-004
3.081054687499914e-002	-6.669748e-001	-5.267644e-004
3.178710937499908e-002	-7.531585e-001	-5.904766e-004
3.276367187499903e-002	-8.280139e-001	-6.440000e-004
3.374023437499897e-002	-8.904152e-001	-6.867029e-004
3.481445312499891e-002	-9.435579e-001	-7.207044e-004
3.588867187499885e-002	-9.795329e-001	-7.408910e-004
