time	V(n001)	-I(V1)
Step Information: X=1  (Run: 1/5)
2.141168172820471e-001	4.357909e-001	6.355551e-003
2.219293172820471e-001	3.454733e-001	5.039745e-003
2.297418172820471e-001	2.518287e-001	3.674458e-003
2.375543172820471e-001	1.557588e-001	2.273037e-003
2.448785360320471e-001	6.431319e-002	9.386156e-004
2.502496297820471e-001	-3.136906e-003	-4.578214e-005
2.561090047820471e-001	-7.669192e-002	-1.119269e-003
2.634332235320471e-001	-1.680047e-001	-2.451708e-003
2.712457235320471e-001	-2.638187e-001	-3.849314e-003
2.790582235320471e-001	-3.570920e-001	-5.209072e-003
2.868707235320471e-001	-4.469264e-001	-6.517700e-003
2.951715047820471e-001	-5.376402e-001	-7.837879e-003
3.034722860320471e-001	-6.225094e-001	-9.071572e-003
3.122613485320471e-001	-7.049764e-001	-1.026646e-002
3.176324422820471e-001	-7.512036e-001	-1.088135e-002
3.195855672820471e-001	-7.671760e-001	-1.098054e-002
3.210504110320471e-001	-7.788525e-001	-1.088367e-002
3.220269735320471e-001	-7.864904e-001	-1.065471e-002
3.225152547820471e-001	-7.902651e-001	-1.046871e-002
3.234918172820471e-001	-7.977315e-001	-9.936792e-003
3.243463094695471e-001	-8.041609e-001	-9.265056e-003
3.253839071257971e-001	-8.118423e-001	-8.261549e-003
3.269708211882971e-001	-8.233243e-001	-6.639663e-003
3.278253133757971e-001	-8.293712e-001	-5.855708e-003
3.286187704070471e-001	-8.349004e-001	-5.220232e-003
3.290460165007971e-001	-8.378399e-001	-4.919429e-003
3.295342977507971e-001	-8.411698e-001	-4.606322e-003
3.300225790007971e-001	-8.444719e-001	-4.319742e-003
3.305108602507971e-001	-8.477423e-001	-4.061252e-003
3.309991415007971e-001	-8.509808e-001	-3.828162e-003
3.314874227507971e-001	-8.541872e-001	-3.617839e-003
3.319757040007971e-001	-8.573614e-001	-3.427810e-003
3.324639852507971e-001	-8.605034e-001	-3.255811e-003
3.334405477507971e-001	-8.666901e-001	-2.957977e-003
3.344171102507971e-001	-8.727462e-001	-2.710655e-003
3.353936727507971e-001	-8.786709e-001	-2.503239e-003
3.363702352507971e-001	-8.844633e-001	-2.327586e-003
3.373467977507971e-001	-8.901225e-001	-2.177439e-003
3.388116415007971e-001	-8.983597e-001	-1.989783e-003
3.402764852507971e-001	-9.062924e-001	-1.836860e-003
3.417413290007971e-001	-9.139181e-001	-1.710251e-003
3.432061727507971e-001	-9.212341e-001	-1.603952e-003
3.451592977507971e-001	-9.305028e-001	-1.486429e-003
3.471124227507971e-001	-9.392110e-001	-1.389981e-003
3.495538290007971e-001	-9.493001e-001	-1.291422e-003
3.519952352507971e-001	-9.584957e-001	-1.211056e-003
3.549249227507971e-001	-9.683390e-001	-1.132215e-003
3.583428915007971e-001	-9.781634e-001	-1.057859e-003
3.622491415007971e-001	-9.871810e-001	-9.893847e-004
3.666436727507971e-001	-9.944823e-001	-9.270404e-004
3.715264852507971e-001	-9.990381e-001	-8.703264e-004
3.773858602507971e-001	-9.995412e-001	-8.139837e-004
3.842217977507971e-001	-9.932836e-001	-7.586754e-004
3.891046102507971e-001	-9.843242e-001	-7.236133e-004
3.988702352507971e-001	-9.553387e-001	-6.599857e-004
4.101007040007971e-001	-9.042790e-001	-5.920120e-004
4.213311727507971e-001	-8.352391e-001	-5.252849e-004
4.325616415007971e-001	-7.495915e-001	-4.573904e-004
4.437921102507971e-001	-6.490395e-001	-3.871489e-004
4.550225790007971e-001	-5.355822e-001	-3.141399e-004
4.662530477507971e-001	-4.114756e-001	-2.384410e-004
4.774835165007971e-001	-2.791874e-001	-1.604672e-004
4.887139852507971e-001	-1.413479e-001	-8.085936e-005
4.994561727507971e-001	-6.833817e-003	-3.903293e-006
4.999444540007971e-001	-6.980089e-004	-3.986815e-007
5.000000000000000e-001	-2.449213e-016	-1.398914e-019
Step Information: X=3  (Run: 3/5)
0.000000000000000e+000	0.000000e+000	0.000000e+000
3.199999909497819e-008	1.005310e-006	7.037168e-010
4.168393992586063e-003	1.305788e-001	9.158198e-005
8.660581492586063e-003	2.687331e-001	1.896977e-004
1.315276899258605e-002	4.015442e-001	2.866432e-004
1.764495649258603e-002	5.263711e-001	3.819392e-004
2.213714399258602e-002	6.407318e-001	4.752692e-004
2.662933149258600e-002	7.423525e-001	5.665452e-004
3.112151899258598e-002	8.292125e-001	6.559858e-004
3.561370649258604e-002	8.995849e-001	7.442157e-004
4.010589399258611e-002	9.520704e-001	8.324023e-004
4.459808149258617e-002	9.856251e-001	9.224548e-004
4.909026899258624e-002	9.995822e-001	1.017332e-003
5.358245649258630e-002	9.936640e-001	1.121542e-003
5.475433149258632e-002	9.888570e-001	1.151043e-003
5.846526899258637e-002	9.648357e-001	1.253525e-003
6.178558149258642e-002	9.322264e-001	1.361120e-003
6.471526899258645e-002	8.950233e-001	1.473891e-003
6.744964399258649e-002	8.534576e-001	1.599876e-003
6.998870649258653e-002	8.092179e-001	1.740686e-003
7.233245649258656e-002	7.638066e-001	1.896859e-003
7.467620649258659e-002	7.142562e-001	2.084112e-003
7.701995649258663e-002	6.608353e-001	2.307338e-003
7.975433149258666e-002	5.940060e-001	2.612609e-003
8.346526899258672e-002	4.964015e-001	3.049575e-003
8.502776899258674e-002	4.532088e-001	3.193751e-003
8.639495649258676e-002	4.145159e-001	3.268108e-003
8.756683149258678e-002	3.807393e-001	3.276518e-003
8.854339399258679e-002	3.521959e-001	3.236107e-003
8.951995649258680e-002	3.233212e-001	3.148428e-003
9.049651899258682e-002	2.941421e-001	3.012408e-003
9.147308149258683e-002	2.646862e-001	2.829640e-003
9.244964399258684e-002	2.349811e-001	2.603867e-003
9.342620649258686e-002	2.050549e-001	2.340219e-003
9.459808149258688e-002	1.688913e-001	1.982004e-003
9.576995649258689e-002	1.324987e-001	1.587660e-003
9.694183149258691e-002	9.592656e-002	1.166580e-003
9.811370649258693e-002	5.922443e-002	7.271654e-004
9.928558149258694e-002	2.244202e-002	2.768945e-004
1.006527689925870e-001	-2.050571e-002	-2.530375e-004
1.018246439925870e-001	-5.729095e-002	-7.036853e-004
