time	V(n001)	-I(V1)
Step Information: X=1  (Run: 1/5)
1.045281942351721e-001	9.670905e-001	5.585386e-003
1.049554403289221e-001	9.684426e-001	6.045987e-003
1.053826864226721e-001	9.697668e-001	6.556232e-003
1.060540731414221e-001	9.717922e-001	7.457376e-003
1.069696004851721e-001	9.744408e-001	8.857412e-003
1.082513387664221e-001	9.779326e-001	1.088616e-002
1.090142782195471e-001	9.798898e-001	1.191629e-002
1.096856649382971e-001	9.815388e-001	1.262952e-002
1.098687704070471e-001	9.819757e-001	1.278836e-002
1.106011922820471e-001	9.836656e-001	1.328189e-002
1.115777547820471e-001	9.857998e-001	1.370409e-002
1.130425985320471e-001	9.887227e-001	1.400180e-002
1.159722860320471e-001	9.935626e-001	1.418180e-002
1.262261922820471e-001	9.998719e-001	1.428388e-002
1.374566610320471e-001	9.877641e-001	1.411092e-002
1.486871297820471e-001	9.560160e-001	1.365737e-002
1.599175985320471e-001	9.052590e-001	1.293227e-002
1.711480672820471e-001	8.365021e-001	1.195003e-002
1.823785360320471e-001	7.511125e-001	1.073018e-002
1.936090047820471e-001	6.507882e-001	9.296974e-003
2.048394735320471e-001	5.375239e-001	7.678912e-003
2.160699422820471e-001	4.135716e-001	5.908166e-003
2.273004110320471e-001	2.813961e-001	4.019944e-003
2.380425985320471e-001	1.496949e-001	2.138499e-003
2.482965047820471e-001	2.140492e-002	3.057845e-004
2.541558797820471e-001	-5.220010e-002	-7.457157e-004
2.561090047820471e-001	-7.669192e-002	-1.095599e-003
2.668511922820471e-001	-2.101773e-001	-3.002533e-003
2.775933797820471e-001	-3.398386e-001	-4.854837e-003
2.888238485320471e-001	-4.687454e-001	-6.696362e-003
3.000543172820471e-001	-5.883318e-001	-8.404736e-003
3.107965047820471e-001	-6.918026e-001	-9.881889e-003
3.171441610320471e-001	-7.471394e-001	-1.063056e-002
3.190972860320471e-001	-7.632258e-001	-1.076207e-002
3.205621297820471e-001	-7.749894e-001	-1.072944e-002
3.215386922820471e-001	-7.826862e-001	-1.057658e-002
3.225152547820471e-001	-7.902651e-001	-1.025331e-002
3.234918172820471e-001	-7.977315e-001	-9.719955e-003
3.243463094695471e-001	-8.041609e-001	-9.047004e-003
3.253839071257971e-001	-8.118423e-001	-8.042070e-003
3.269708211882971e-001	-8.233243e-001	-6.418094e-003
3.278253133757971e-001	-8.293712e-001	-5.633061e-003
3.286187704070471e-001	-8.349004e-001	-4.996615e-003
3.290460165007971e-001	-8.378399e-001	-4.695302e-003
3.295342977507971e-001	-8.411698e-001	-4.381624e-003
3.300225790007971e-001	-8.444719e-001	-4.094481e-003
3.305108602507971e-001	-8.477423e-001	-3.835439e-003
3.309991415007971e-001	-8.509808e-001	-3.601808e-003
3.314874227507971e-001	-8.541872e-001	-3.390954e-003
3.319757040007971e-001	-8.573614e-001	-3.200406e-003
3.324639852507971e-001	-8.605034e-001	-3.027898e-003
3.334405477507971e-001	-8.666901e-001	-2.729078e-003
3.344171102507971e-001	-8.727462e-001	-2.480812e-003
3.353936727507971e-001	-8.786709e-001	-2.272495e-003
3.363702352507971e-001	-8.844633e-001	-2.095982e-003
3.373467977507971e-001	-8.901225e-001	-1.945018e-003
3.388116415007971e-001	-8.983597e-001	-1.756213e-003
3.402764852507971e-001	-9.062924e-001	-1.602234e-003
3.417413290007971e-001	-9.139181e-001	-1.474660e-003
3.432061727507971e-001	-9.212341e-001	-1.367487e-003
3.451592977507971e-001	-9.305028e-001	-1.248938e-003
3.471124227507971e-001	-9.392110e-001	-1.151620e-003
3.495538290007971e-001	-9.493001e-001	-1.052194e-003
3.519952352507971e-001	-9.584957e-001	-9.711969e-004
3.549249227507971e-001	-9.683390e-001	-8.919050e-004
3.583428915007971e-001	-9.781634e-001	-8.174367e-004
3.622491415007971e-001	-9.871810e-001	-7.493630e-004
3.666436727507971e-001	-9.944823e-001	-6.881198e-004
3.715264852507971e-001	-9.990381e-001	-6.334052e-004
3.773858602507971e-001	-9.995412e-001	-5.804893e-004
3.842217977507971e-001	-9.932836e-001	-5.305163e-004
3.891046102507971e-001	-9.843242e-001	-5.000964e-004
3.988702352507971e-001	-9.553387e-001	-4.476828e-004
4.101007040007971e-001	-9.042790e-001	-3.955057e-004
4.213311727507971e-001	-8.352391e-001	-3.473232e-004
4.325616415007971e-001	-7.495915e-001	-3.003676e-004
4.437921102507971e-001	-6.490395e-001	-2.531169e-004
4.550225790007971e-001	-5.355822e-001	-2.048133e-004
4.662530477507971e-001	-4.114756e-001	-1.551974e-004
4.774835165007971e-001	-2.791874e-001	-1.043447e-004
4.887139852507971e-001	-1.413479e-001	-5.255357e-005
4.994561727507971e-001	-6.833817e-003	-2.536521e-006
4.999444540007971e-001	-6.980089e-004	-2.590795e-007
5.000000000000000e-001	-2.449213e-016	-9.090710e-020
Step Information: X=3  (Run: 3/5)
0.000000000000000e+000	0.000000e+000	0.000000e+000
3.199999909497819e-008	1.005310e-006	5.026548e-010
4.168393992586063e-003	1.305788e-001	6.545484e-005
8.660581492586063e-003	2.687331e-001	1.358503e-004
1.315276899258605e-002	4.015442e-001	2.059881e-004
1.764495649258603e-002	5.263711e-001	2.758513e-004
2.213714399258602e-002	6.407318e-001	3.455722e-004
2.662933149258600e-002	7.423525e-001	4.154927e-004
3.112151899258598e-002	8.292125e-001	4.862378e-004
3.561370649258604e-002	8.995849e-001	5.588087e-004
4.010589399258611e-002	9.520704e-001	6.347140e-004
4.459808149258617e-002	9.856251e-001	7.161612e-004
4.909026899258624e-002	9.995822e-001	8.063571e-004
5.358245649258630e-002	9.936640e-001	9.099969e-004
5.475433149258632e-002	9.888570e-001	9.400424e-004
5.846526899258637e-002	9.648357e-001	1.046161e-003
6.178558149258642e-002	9.322264e-001	1.159480e-003
6.471526899258645e-002	8.950233e-001	1.279226e-003
6.744964399258649e-002	8.534576e-001	1.413319e-003
6.998870649258653e-002	8.092179e-001	1.563005e-003
7.233245649258656e-002	7.638066e-001	1.728483e-003
7.467620649258659e-002	7.142562e-001	1.926065e-003
7.701995649258663e-002	6.608353e-001	2.160594e-003
7.975433149258666e-002	5.940060e-001	2.480201e-003
8.346526899258672e-002	4.964015e-001	2.938421e-003
8.502776899258674e-002	4.532088e-001	3.092097e-003
8.639495649258676e-002	4.145159e-001	3.175008e-003
8.756683149258678e-002	3.807393e-001	3.190914e-003
8.854339399258679e-002	3.521959e-001	3.156856e-003
8.951995649258680e-002	3.233212e-001	3.075619e-003
9.049651899258682e-002	2.941421e-001	2.946123e-003
9.147308149258683e-002	2.646862e-001	2.769956e-003
9.244964399258684e-002	2.349811e-001	2.550852e-003
9.342620649258686e-002	2.050549e-001	2.293932e-003
9.459808149258688e-002	1.688913e-001	1.943861e-003
9.576995649258689e-002	1.324987e-001	1.557724e-003
9.694183149258691e-002	9.592656e-002	1.144900e-003
9.811370649258693e-002	5.922443e-002	7.137776e-004
9.928558149258694e-002	2.244202e-002	2.718209e-004
1.006527689925870e-001	-2.050571e-002	-2.484016e-004
1.018246439925870e-001	-5.729095e-002	-6.907345e-004
1.029965189925870e-001	-9.399855e-002	-1.122604e-003
1.041683939925870e-001	-1.305788e-001	-1.536587e-003
1.053402689925870e-001	-1.669820e-001	-1.924351e-003
1.065121439925870e-001	-2.031590e-001	-2.276563e-003
1.074887064925871e-001	-2.330982e-001	-2.535676e-003
1.084652689925871e-001	-2.628180e-001	-2.757328e-003
1.094418314925871e-001	-2.922904e-001	-2.936334e-003
1.104183939925871e-001	-3.214878e-001	-3.068858e-003
1.113949564925871e-001	-3.503826e-001	-3.153148e-003
1.123715189925871e-001	-3.789476e-001	-3.190099e-003
1.133480814925871e-001	-4.071560e-001	-3.183345e-003
1.145199564925872e-001	-4.404980e-001	-3.126035e-003
1.160824564925872e-001	-4.840175e-001	-2.987625e-003
1.186215189925872e-001	-5.522044e-001	-2.684947e-003
1.219418314925873e-001	-6.360089e-001	-2.276636e-003
1.242855814925873e-001	-6.910532e-001	-2.025215e-003
1.266293314925872e-001	-7.423525e-001	-1.811709e-003
1.289730814925871e-001	-7.896290e-001	-1.632717e-003
1.315121439925869e-001	-8.360089e-001	-1.471232e-003
1.342465189925868e-001	-8.800031e-001	-1.327264e-003
1.371762064925866e-001	-9.199304e-001	-1.199491e-003
1.404965189925864e-001	-9.557518e-001	-1.079443e-003
1.442074564925862e-001	-9.834784e-001	-9.679344e-004
1.483090189925860e-001	-9.985799e-001	-8.643360e-004
1.528012064925857e-001	-9.961209e-001	-7.670533e-004
